"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/11/01","05:00","0.267","0.333","-"
"2020/11/01","05:06","0.268","0.333","-"
"2020/11/01","05:12","0.268","0.334","-"
"2020/11/01","05:18","0.269","0.335","-"
"2020/11/01","05:24","0.269","0.336","-"
"2020/11/01","05:30","0.27","0.332","-"
"2020/11/01","05:36","0.27","0.33","-"
"2020/11/01","05:42","0.271","0.333","-"
"2020/11/01","05:48","0.271","0.335","-"
"2020/11/01","05:54","0.272","0.333","-"
"2020/11/01","06:00","0.272","0.334","-"
"2020/11/01","06:06","0.273","0.331","-"
"2020/11/01","06:12","0.273","0.334","-"
"2020/11/01","06:18","0.274","0.331","-"
"2020/11/01","06:24","0.275","0.331","-"
"2020/11/01","06:30","0.275","0.33","-"
"2020/11/01","06:36","0.276","0.327","-"
"2020/11/01","06:42","0.276","0.328","-"
"2020/11/01","06:48","0.277","0.329","-"
"2020/11/01","06:54","0.277","0.331","-"
"2020/11/01","07:00","0.278","0.326","-"
"2020/11/01","07:06","0.278","0.329","-"
"2020/11/01","07:12","0.279","0.325","-"
"2020/11/01","07:18","0.279","0.324","-"
"2020/11/01","07:24","0.279","0.323","-"
"2020/11/01","07:30","0.28","0.325","-"
"2020/11/01","07:36","0.28","0.324","-"
"2020/11/01","07:42","0.281","0.327","-"
"2020/11/01","07:48","0.281","0.321","-"
"2020/11/01","07:54","0.281","0.326","-"
"2020/11/01","08:00","0.281","0.325","-"
"2020/11/01","08:06","0.282","0.325","-"
"2020/11/01","08:12","0.282","0.321","-"
"2020/11/01","08:18","0.282","0.323","-"
"2020/11/01","08:24","0.282","0.323","-"
"2020/11/01","08:30","0.282","0.325","-"
"2020/11/01","08:36","0.282","0.325","-"
"2020/11/01","08:42","0.282","0.32","-"
"2020/11/01","08:48","0.282","0.321","-"
"2020/11/01","08:54","0.282","0.319","-"
"2020/11/01","09:00","0.281","0.322","-"
"2020/11/01","09:06","0.281","0.316","-"
"2020/11/01","09:12","0.281","0.319","-"
"2020/11/01","09:18","0.281","0.315","-"
"2020/11/01","09:24","0.28","0.316","-"
"2020/11/01","09:30","0.28","0.315","-"
"2020/11/01","09:36","0.279","0.316","-"
"2020/11/01","09:42","0.279","0.316","-"
"2020/11/01","09:48","0.278","0.313","-"
"2020/11/01","09:54","0.277","0.314","-"
"2020/11/01","10:00","0.277","0.312","-"
"2020/11/01","10:06","0.276","0.312","-"
"2020/11/01","10:12","0.275","0.311","-"
"2020/11/01","10:18","0.274","0.311","-"
"2020/11/01","10:24","0.273","0.308","-"
"2020/11/01","10:30","0.272","0.307","-"
"2020/11/01","10:36","0.271","0.304","-"
"2020/11/01","10:42","0.27","0.301","-"
"2020/11/01","10:48","0.269","0.3","-"
"2020/11/01","10:54","0.268","0.299","-"
"2020/11/01","11:00","0.267","0.297","-"
"2020/11/01","11:06","0.266","0.296","-"
"2020/11/01","11:12","0.264","0.294","-"
"2020/11/01","11:18","0.263","0.293","-"
"2020/11/01","11:24","0.262","0.291","-"
"2020/11/01","11:30","0.26","0.289","-"
"2020/11/01","11:36","0.259","0.287","-"
"2020/11/01","11:42","0.257","0.286","-"
"2020/11/01","11:48","0.256","0.286","-"
"2020/11/01","11:54","0.254","0.283","-"
"2020/11/01","12:00","0.253","0.28","-"
"2020/11/01","12:06","0.251","0.279","-"
"2020/11/01","12:12","0.249","0.279","-"
"2020/11/01","12:18","0.248","0.277","-"
"2020/11/01","12:24","0.246","0.273","-"
"2020/11/01","12:30","0.244","0.271","-"
"2020/11/01","12:36","0.242","0.27","-"
"2020/11/01","12:42","0.24","0.267","-"
"2020/11/01","12:48","0.239","0.265","-"
"2020/11/01","12:54","0.237","0.263","-"
"2020/11/01","13:00","0.235","0.262","-"
"2020/11/01","13:06","0.233","0.261","-"
"2020/11/01","13:12","0.231","0.259","-"
"2020/11/01","13:18","0.229","0.256","-"
"2020/11/01","13:24","0.226","0.255","-"
"2020/11/01","13:30","0.224","0.253","-"
"2020/11/01","13:36","0.222","0.252","-"
"2020/11/01","13:42","0.22","0.253","-"
"2020/11/01","13:48","0.218","0.258","-"
"2020/11/01","13:54","0.215","0.244","-"
"2020/11/01","14:00","0.213","0.251","-"
"2020/11/01","14:06","0.211","0.233","-"
"2020/11/01","14:12","0.209","0.241","-"
"2020/11/01","14:18","0.206","0.233","-"
"2020/11/01","14:24","0.204","0.235","-"
"2020/11/01","14:30","0.202","0.233","-"
"2020/11/01","14:36","0.199","0.223","-"
"2020/11/01","14:42","0.197","0.222","-"
"2020/11/01","14:48","0.194","0.221","-"
"2020/11/01","14:54","0.192","0.218","-"
"2020/11/01","15:00","0.19","0.209","-"
"2020/11/01","15:06","0.187","0.202","-"
"2020/11/01","15:12","0.185","0.198","-"
"2020/11/01","15:18","0.183","0.202","-"
"2020/11/01","15:24","0.18","0.205","-"
"2020/11/01","15:30","0.178","0.195","-"
"2020/11/01","15:36","0.176","0.195","-"
"2020/11/01","15:42","0.173","0.188","-"
"2020/11/01","15:48","0.171","0.189","-"
"2020/11/01","15:54","0.169","0.185","-"
"2020/11/01","16:00","0.167","0.181","-"
"2020/11/01","16:06","0.164","0.188","-"
"2020/11/01","16:12","0.162","0.182","-"
"2020/11/01","16:18","0.16","0.183","-"
"2020/11/01","16:24","0.158","0.18","-"
"2020/11/01","16:30","0.156","0.179","-"
"2020/11/01","16:36","0.154","0.177","-"
"2020/11/01","16:42","0.152","0.174","-"
"2020/11/01","16:48","0.15","0.173","-"
"2020/11/01","16:54","0.149","0.167","-"
"2020/11/01","17:00","0.147","0.164","-"
"2020/11/01","17:06","0.145","0.163","-"
"2020/11/01","17:12","0.143","0.159","-"
"2020/11/01","17:18","0.142","0.158","-"
"2020/11/01","17:24","0.14","0.156","-"
"2020/11/01","17:30","0.139","0.163","-"
"2020/11/01","17:36","0.138","0.147","-"
"2020/11/01","17:42","0.136","0.149","-"
"2020/11/01","17:48","0.135","0.135","-"
"2020/11/01","17:54","0.134","0.144","-"
"2020/11/01","18:00","0.133","0.139","-"
"2020/11/01","18:06","0.132","0.14","-"
"2020/11/01","18:12","0.131","0.142","-"
"2020/11/01","18:18","0.13","0.137","-"
"2020/11/01","18:24","0.129","0.137","-"
"2020/11/01","18:30","0.128","0.134","-"
"2020/11/01","18:36","0.128","0.142","-"
"2020/11/01","18:42","0.127","0.136","-"
"2020/11/01","18:48","0.127","0.131","-"
"2020/11/01","18:54","0.126","0.14","-"
"2020/11/01","19:00","0.126","0.132","-"
"2020/11/01","19:06","0.126","0.142","-"
"2020/11/01","19:12","0.125","0.126","-"
"2020/11/01","19:18","0.125","0.119","-"
"2020/11/01","19:24","0.125","0.124","-"
"2020/11/01","19:30","0.125","0.128","-"
"2020/11/01","19:36","0.125","0.133","-"
"2020/11/01","19:42","0.125","0.13","-"
"2020/11/01","19:48","0.126","0.123","-"
"2020/11/01","19:54","0.126","0.126","-"
"2020/11/01","20:00","0.126","0.128","-"
"2020/11/01","20:06","0.127","0.123","-"
"2020/11/01","20:12","0.127","0.123","-"
"2020/11/01","20:18","0.128","0.127","-"
"2020/11/01","20:24","0.128","0.132","-"
"2020/11/01","20:30","0.129","0.133","-"
"2020/11/01","20:36","0.13","0.126","-"
"2020/11/01","20:42","0.131","0.128","-"
"2020/11/01","20:48","0.131","0.13","-"
"2020/11/01","20:54","0.132","0.131","-"
"2020/11/01","21:00","0.133","0.134","-"
"2020/11/01","21:06","0.134","0.13","-"
"2020/11/01","21:12","0.136","0.137","-"
"2020/11/01","21:18","0.137","0.14","-"
"2020/11/01","21:24","0.138","0.141","-"
"2020/11/01","21:30","0.139","0.139","-"
"2020/11/01","21:36","0.141","0.143","-"
"2020/11/01","21:42","0.142","0.153","-"
"2020/11/01","21:48","0.144","0.157","-"
"2020/11/01","21:54","0.145","0.151","-"
"2020/11/01","22:00","0.147","0.154","-"
"2020/11/01","22:06","0.148","0.154","-"
"2020/11/01","22:12","0.15","0.157","-"
"2020/11/01","22:18","0.152","0.166","-"
"2020/11/01","22:24","0.154","0.16","-"
"2020/11/01","22:30","0.156","0.165","-"
"2020/11/01","22:36","0.158","0.168","-"
"2020/11/01","22:42","0.16","0.172","-"
"2020/11/01","22:48","0.162","0.177","-"
"2020/11/01","22:54","0.164","0.176","-"
"2020/11/01","23:00","0.166","0.17","-"
"2020/11/01","23:06","0.168","0.176","-"
"2020/11/01","23:12","0.17","0.182","-"
"2020/11/01","23:18","0.172","0.181","-"
"2020/11/01","23:24","0.174","0.181","-"
"2020/11/01","23:30","0.177","0.181","-"
"2020/11/01","23:36","0.179","0.186","-"
"2020/11/01","23:42","0.181","0.184","-"
"2020/11/01","23:48","0.184","0.185","-"
"2020/11/01","23:54","0.186","0.188","-"
"2020/11/02","00:00","0.188","0.191","-"
"2020/11/02","00:06","0.191","0.195","-"
"2020/11/02","00:12","0.193","0.197","-"
"2020/11/02","00:18","0.195","0.197","-"
"2020/11/02","00:24","0.198","0.199","-"
"2020/11/02","00:30","0.2","0.2","-"
"2020/11/02","00:36","0.202","0.203","-"
"2020/11/02","00:42","0.205","0.204","-"
"2020/11/02","00:48","0.207","0.207","-"
"2020/11/02","00:54","0.209","0.211","-"
"2020/11/02","01:00","0.211","0.212","-"
"2020/11/02","01:06","0.214","0.213","-"
"2020/11/02","01:12","0.216","0.216","-"
"2020/11/02","01:18","0.218","0.218","-"
"2020/11/02","01:24","0.22","0.22","-"
"2020/11/02","01:30","0.222","0.222","-"
"2020/11/02","01:36","0.224","0.224","-"
"2020/11/02","01:42","0.226","0.227","-"
"2020/11/02","01:48","0.228","0.229","-"
"2020/11/02","01:54","0.23","0.231","-"
"2020/11/02","02:00","0.232","0.233","-"
"2020/11/02","02:06","0.233","0.238","-"
"2020/11/02","02:12","0.235","0.239","-"
"2020/11/02","02:18","0.237","0.245","-"
"2020/11/02","02:24","0.238","0.241","-"
"2020/11/02","02:30","0.24","0.248","-"
"2020/11/02","02:36","0.242","0.247","-"
"2020/11/02","02:42","0.243","0.253","-"
"2020/11/02","02:48","0.244","0.252","-"
"2020/11/02","02:54","0.246","0.255","-"
"2020/11/02","03:00","0.247","0.26","-"
"2020/11/02","03:06","0.248","0.263","-"
"2020/11/02","03:12","0.25","0.266","-"
"2020/11/02","03:18","0.251","0.265","-"
"2020/11/02","03:24","0.252","0.268","-"
"2020/11/02","03:30","0.253","0.267","-"
"2020/11/02","03:36","0.254","0.268","-"
"2020/11/02","03:42","0.255","0.272","-"
"2020/11/02","03:48","0.256","0.272","-"
"2020/11/02","03:54","0.257","0.274","-"
"2020/11/02","04:00","0.258","0.272","-"
"2020/11/02","04:06","0.259","0.274","-"
"2020/11/02","04:12","0.26","0.275","-"
"2020/11/02","04:18","0.261","0.281","-"
"2020/11/02","04:24","0.262","0.284","-"
"2020/11/02","04:30","0.263","0.286","-"
"2020/11/02","04:36","0.264","0.285","-"
"2020/11/02","04:42","0.265","0.282","-"
"2020/11/02","04:48","0.265","0.286","-"
"2020/11/02","04:54","0.266","0.286","-"
"2020/11/02","05:00","0.267","0.29","-"
"2020/11/02","05:06","0.268","0.287","-"
"2020/11/02","05:12","0.269","0.289","-"
"2020/11/02","05:18","0.269","0.29","-"
"2020/11/02","05:24","0.27","0.294","-"
"2020/11/02","05:30","0.271","0.296","-"
"2020/11/02","05:36","0.272","0.296","-"
"2020/11/02","05:42","0.273","0.294","-"
"2020/11/02","05:48","0.273","0.294","-"
"2020/11/02","05:54","0.274","0.291","-"
"2020/11/02","06:00","0.275","0.297","-"
"2020/11/02","06:06","0.276","0.298","-"
"2020/11/02","06:12","0.277","0.301","-"
"2020/11/02","06:18","0.277","0.301","-"
"2020/11/02","06:24","0.278","0.3","-"
"2020/11/02","06:30","0.279","0.309","-"
"2020/11/02","06:36","0.28","0.302","-"
"2020/11/02","06:42","0.281","0.301","-"
"2020/11/02","06:48","0.281","0.296","-"
"2020/11/02","06:54","0.282","0.297","-"
"2020/11/02","07:00","0.283","0.294","-"
"2020/11/02","07:06","0.284","0.296","-"
"2020/11/02","07:12","0.284","0.295","-"
"2020/11/02","07:18","0.285","0.298","-"
"2020/11/02","07:24","0.286","0.3","-"
"2020/11/02","07:30","0.286","0.303","-"
"2020/11/02","07:36","0.287","0.303","-"
"2020/11/02","07:42","0.288","0.303","-"
"2020/11/02","07:48","0.288","0.302","-"
"2020/11/02","07:54","0.289","0.303","-"
"2020/11/02","08:00","0.289","0.302","-"
"2020/11/02","08:06","0.29","0.302","-"
"2020/11/02","08:12","0.29","0.303","-"
"2020/11/02","08:18","0.291","0.303","-"
"2020/11/02","08:24","0.291","0.304","-"
"2020/11/02","08:30","0.291","0.302","-"
"2020/11/02","08:36","0.292","0.304","-"
"2020/11/02","08:42","0.292","0.304","-"
"2020/11/02","08:48","0.292","0.304","-"
"2020/11/02","08:54","0.292","0.302","-"
"2020/11/02","09:00","0.292","0.303","-"
"2020/11/02","09:06","0.292","0.302","-"
"2020/11/02","09:12","0.292","0.303","-"
"2020/11/02","09:18","0.292","0.302","-"
"2020/11/02","09:24","0.292","0.301","-"
"2020/11/02","09:30","0.292","0.3","-"
"2020/11/02","09:36","0.291","0.299","-"
"2020/11/02","09:42","0.291","0.298","-"
"2020/11/02","09:48","0.291","0.297","-"
"2020/11/02","09:54","0.29","0.294","-"
"2020/11/02","10:00","0.29","0.294","-"
"2020/11/02","10:06","0.289","0.293","-"
"2020/11/02","10:12","0.288","0.293","-"
"2020/11/02","10:18","0.288","0.293","-"
"2020/11/02","10:24","0.287","0.292","-"
"2020/11/02","10:30","0.286","0.29","-"
"2020/11/02","10:36","0.285","0.289","-"
"2020/11/02","10:42","0.284","0.288","-"
"2020/11/02","10:48","0.283","0.289","-"
"2020/11/02","10:54","0.282","0.286","-"
"2020/11/02","11:00","0.281","0.29","-"
"2020/11/02","11:06","0.28","0.288","-"
"2020/11/02","11:12","0.278","0.289","-"
"2020/11/02","11:18","0.277","0.287","-"
"2020/11/02","11:24","0.276","0.285","-"
"2020/11/02","11:30","0.274","0.284","-"
"2020/11/02","11:36","0.273","0.284","-"
"2020/11/02","11:42","0.271","0.283","-"
"2020/11/02","11:48","0.269","0.281","-"
"2020/11/02","11:54","0.268","0.28","-"
"2020/11/02","12:00","0.266","0.278","-"
"2020/11/02","12:06","0.264","0.277","-"
"2020/11/02","12:12","0.262","0.275","-"
"2020/11/02","12:18","0.26","0.274","-"
"2020/11/02","12:24","0.258","0.272","-"
"2020/11/02","12:30","0.256","0.271","-"
"2020/11/02","12:36","0.254","0.271","-"
"2020/11/02","12:42","0.252","0.269","-"
"2020/11/02","12:48","0.25","0.266","-"
"2020/11/02","12:54","0.248","0.264","-"
"2020/11/02","13:00","0.246","0.263","-"
"2020/11/02","13:06","0.243","0.26","-"
"2020/11/02","13:12","0.241","0.258","-"
"2020/11/02","13:18","0.238","0.256","-"
"2020/11/02","13:24","0.236","0.255","-"
"2020/11/02","13:30","0.234","0.251","-"
"2020/11/02","13:36","0.231","0.247","-"
"2020/11/02","13:42","0.228","0.244","-"
"2020/11/02","13:48","0.226","0.242","-"
"2020/11/02","13:54","0.223","0.239","-"
"2020/11/02","14:00","0.221","0.235","-"
"2020/11/02","14:06","0.218","0.23","-"
"2020/11/02","14:12","0.215","0.227","-"
"2020/11/02","14:18","0.213","0.227","-"
"2020/11/02","14:24","0.21","0.224","-"
"2020/11/02","14:30","0.207","0.224","-"
"2020/11/02","14:36","0.204","0.219","-"
"2020/11/02","14:42","0.202","0.222","-"
"2020/11/02","14:48","0.199","0.216","-"
"2020/11/02","14:54","0.196","0.217","-"
"2020/11/02","15:00","0.193","0.214","-"
"2020/11/02","15:06","0.191","0.214","-"
"2020/11/02","15:12","0.188","0.213","-"
"2020/11/02","15:18","0.185","0.21","-"
"2020/11/02","15:24","0.183","0.209","-"
"2020/11/02","15:30","0.18","0.207","-"
"2020/11/02","15:36","0.177","0.208","-"
"2020/11/02","15:42","0.175","0.203","-"
"2020/11/02","15:48","0.172","0.204","-"
"2020/11/02","15:54","0.169","0.204","-"
"2020/11/02","16:00","0.167","0.206","-"
"2020/11/02","16:06","0.164","0.199","-"
"2020/11/02","16:12","0.162","0.199","-"
"2020/11/02","16:18","0.159","0.195","-"
"2020/11/02","16:24","0.157","0.195","-"
"2020/11/02","16:30","0.155","0.194","-"
"2020/11/02","16:36","0.152","0.192","-"
"2020/11/02","16:42","0.15","0.189","-"
"2020/11/02","16:48","0.148","0.184","-"
"2020/11/02","16:54","0.146","0.185","-"
"2020/11/02","17:00","0.144","0.186","-"
"2020/11/02","17:06","0.142","0.183","-"
"2020/11/02","17:12","0.14","0.183","-"
"2020/11/02","17:18","0.138","0.177","-"
"2020/11/02","17:24","0.136","0.18","-"
"2020/11/02","17:30","0.135","0.176","-"
"2020/11/02","17:36","0.133","0.172","-"
"2020/11/02","17:42","0.131","0.171","-"
"2020/11/02","17:48","0.13","0.165","-"
"2020/11/02","17:54","0.128","0.165","-"
"2020/11/02","18:00","0.127","0.163","-"
"2020/11/02","18:06","0.126","0.161","-"
"2020/11/02","18:12","0.124","0.159","-"
"2020/11/02","18:18","0.123","0.162","-"
"2020/11/02","18:24","0.122","0.156","-"
"2020/11/02","18:30","0.121","0.156","-"
"2020/11/02","18:36","0.12","0.15","-"
"2020/11/02","18:42","0.119","0.148","-"
"2020/11/02","18:48","0.118","0.152","-"
"2020/11/02","18:54","0.118","0.146","-"
"2020/11/02","19:00","0.117","0.146","-"
"2020/11/02","19:06","0.116","0.147","-"
"2020/11/02","19:12","0.116","0.146","-"
"2020/11/02","19:18","0.115","0.148","-"
"2020/11/02","19:24","0.115","0.15","-"
"2020/11/02","19:30","0.114","0.152","-"
"2020/11/02","19:36","0.114","0.15","-"
"2020/11/02","19:42","0.114","0.149","-"
"2020/11/02","19:48","0.114","0.152","-"
"2020/11/02","19:54","0.113","0.149","-"
"2020/11/02","20:00","0.113","0.148","-"
"2020/11/02","20:06","0.113","0.147","-"
"2020/11/02","20:12","0.114","0.152","-"
"2020/11/02","20:18","0.114","0.153","-"
"2020/11/02","20:24","0.114","0.152","-"
"2020/11/02","20:30","0.114","0.154","-"
"2020/11/02","20:36","0.115","0.157","-"
"2020/11/02","20:42","0.115","0.161","-"
"2020/11/02","20:48","0.115","0.158","-"
"2020/11/02","20:54","0.116","0.164","-"
"2020/11/02","21:00","0.117","0.163","-"
"2020/11/02","21:06","0.117","0.167","-"
"2020/11/02","21:12","0.118","0.172","-"
"2020/11/02","21:18","0.119","0.171","-"
"2020/11/02","21:24","0.12","0.178","-"
"2020/11/02","21:30","0.121","0.183","-"
"2020/11/02","21:36","0.122","0.186","-"
"2020/11/02","21:42","0.123","0.186","-"
"2020/11/02","21:48","0.124","0.194","-"
"2020/11/02","21:54","0.126","0.194","-"
"2020/11/02","22:00","0.127","0.198","-"
"2020/11/02","22:06","0.128","0.203","-"
"2020/11/02","22:12","0.13","0.204","-"
"2020/11/02","22:18","0.131","0.205","-"
"2020/11/02","22:24","0.133","0.21","-"
"2020/11/02","22:30","0.135","0.21","-"
"2020/11/02","22:36","0.136","0.217","-"
"2020/11/02","22:42","0.138","0.22","-"
"2020/11/02","22:48","0.14","0.226","-"
"2020/11/02","22:54","0.142","0.227","-"
"2020/11/02","23:00","0.144","0.232","-"
"2020/11/02","23:06","0.146","0.235","-"
"2020/11/02","23:12","0.148","0.239","-"
"2020/11/02","23:18","0.15","0.234","-"
"2020/11/02","23:24","0.152","0.239","-"
"2020/11/02","23:30","0.155","0.239","-"
"2020/11/02","23:36","0.157","0.244","-"
"2020/11/02","23:42","0.159","0.246","-"
"2020/11/02","23:48","0.162","0.247","-"
"2020/11/02","23:54","0.164","0.249","-"
"2020/11/03","00:00","0.167","0.249","-"
"2020/11/03","00:06","0.169","0.257","-"
"2020/11/03","00:12","0.172","0.257","-"
"2020/11/03","00:18","0.174","0.261","-"
"2020/11/03","00:24","0.177","0.262","-"
"2020/11/03","00:30","0.179","0.264","-"
"2020/11/03","00:36","0.182","0.268","-"
"2020/11/03","00:42","0.184","0.27","-"
"2020/11/03","00:48","0.187","0.277","-"
"2020/11/03","00:54","0.189","0.279","-"
"2020/11/03","01:00","0.192","0.281","-"
"2020/11/03","01:06","0.194","0.279","-"
"2020/11/03","01:12","0.197","0.284","-"
"2020/11/03","01:18","0.199","0.286","-"
"2020/11/03","01:24","0.202","0.293","-"
"2020/11/03","01:30","0.204","0.296","-"
"2020/11/03","01:36","0.207","0.294","-"
"2020/11/03","01:42","0.209","0.297","-"
"2020/11/03","01:48","0.211","0.304","-"
"2020/11/03","01:54","0.214","0.304","-"
"2020/11/03","02:00","0.216","0.307","-"
"2020/11/03","02:06","0.218","0.308","-"
"2020/11/03","02:12","0.22","0.312","-"
"2020/11/03","02:18","0.223","0.315","-"
"2020/11/03","02:24","0.225","0.32","-"
"2020/11/03","02:30","0.227","0.321","-"
"2020/11/03","02:36","0.229","0.323","-"
"2020/11/03","02:42","0.231","0.323","-"
"2020/11/03","02:48","0.233","0.328","-"
"2020/11/03","02:54","0.235","0.328","-"
"2020/11/03","03:00","0.236","0.329","-"
"2020/11/03","03:06","0.238","0.331","-"
"2020/11/03","03:12","0.24","0.336","-"
"2020/11/03","03:18","0.242","0.335","-"
"2020/11/03","03:24","0.243","0.34","-"
"2020/11/03","03:30","0.245","0.341","-"
"2020/11/03","03:36","0.246","0.342","-"
"2020/11/03","03:42","0.248","0.346","-"
"2020/11/03","03:48","0.249","0.347","-"
"2020/11/03","03:54","0.251","0.348","-"
"2020/11/03","04:00","0.252","0.349","-"
"2020/11/03","04:06","0.254","0.351","-"
"2020/11/03","04:12","0.255","0.353","-"
"2020/11/03","04:18","0.256","0.356","-"
"2020/11/03","04:24","0.258","0.358","-"
"2020/11/03","04:30","0.259","0.36","-"
"2020/11/03","04:36","0.26","0.363","-"
"2020/11/03","04:42","0.262","0.363","-"
"2020/11/03","04:48","0.263","0.367","-"
"2020/11/03","04:54","0.264","0.368","-"
"2020/11/03","05:00","0.265","0.37","-"
"2020/11/03","05:06","0.266","0.372","-"
"2020/11/03","05:12","0.267","0.374","-"
"2020/11/03","05:18","0.269","0.375","-"
"2020/11/03","05:24","0.27","0.377","-"
"2020/11/03","05:30","0.271","0.38","-"
"2020/11/03","05:36","0.272","0.38","-"
"2020/11/03","05:42","0.273","0.381","-"
"2020/11/03","05:48","0.274","0.383","-"
"2020/11/03","05:54","0.275","0.385","-"
"2020/11/03","06:00","0.276","0.387","-"
"2020/11/03","06:06","0.277","0.389","-"
"2020/11/03","06:12","0.278","0.391","-"
"2020/11/03","06:18","0.279","0.392","-"
"2020/11/03","06:24","0.28","0.393","-"
"2020/11/03","06:30","0.281","0.394","-"
"2020/11/03","06:36","0.282","0.394","-"
"2020/11/03","06:42","0.283","0.394","-"
"2020/11/03","06:48","0.284","0.395","-"
"2020/11/03","06:54","0.285","0.396","-"
"2020/11/03","07:00","0.286","0.396","-"
"2020/11/03","07:06","0.287","0.397","-"
"2020/11/03","07:12","0.288","0.397","-"
"2020/11/03","07:18","0.289","0.398","-"
"2020/11/03","07:24","0.29","0.4","-"
"2020/11/03","07:30","0.291","0.4","-"
"2020/11/03","07:36","0.292","0.399","-"
"2020/11/03","07:42","0.292","0.399","-"
"2020/11/03","07:48","0.293","0.399","-"
"2020/11/03","07:54","0.294","0.4","-"
"2020/11/03","08:00","0.295","0.4","-"
"2020/11/03","08:06","0.295","0.4","-"
"2020/11/03","08:12","0.296","0.402","-"
"2020/11/03","08:18","0.297","0.401","-"
"2020/11/03","08:24","0.297","0.401","-"
"2020/11/03","08:30","0.298","0.402","-"
"2020/11/03","08:36","0.298","0.401","-"
"2020/11/03","08:42","0.299","0.401","-"
"2020/11/03","08:48","0.299","0.402","-"
"2020/11/03","08:54","0.299","0.402","-"
"2020/11/03","09:00","0.3","0.403","-"
"2020/11/03","09:06","0.3","0.404","-"
"2020/11/03","09:12","0.3","0.403","-"
"2020/11/03","09:18","0.3","0.404","-"
"2020/11/03","09:24","0.3","0.404","-"
"2020/11/03","09:30","0.3","-","-"
"2020/11/03","09:36","0.3","-","-"
"2020/11/03","09:42","0.3","-","-"
"2020/11/03","09:48","0.3","-","-"
"2020/11/03","09:54","0.3","-","-"
"2020/11/03","10:00","0.3","-","-"
"2020/11/03","10:06","0.3","0.404","-"
"2020/11/03","10:12","0.299","0.404","-"
"2020/11/03","10:18","0.299","0.405","-"
"2020/11/03","10:24","0.298","0.405","-"
"2020/11/03","10:30","0.298","0.404","-"
"2020/11/03","10:36","0.297","0.41","-"
"2020/11/03","10:42","0.297","0.397","-"
"2020/11/03","10:48","0.296","0.406","-"
"2020/11/03","10:54","0.295","0.399","-"
"2020/11/03","11:00","0.294","0.406","-"
"2020/11/03","11:06","0.293","0.404","-"
"2020/11/03","11:12","0.292","0.405","-"
"2020/11/03","11:18","0.291","0.4","-"
"2020/11/03","11:24","0.29","0.403","-"
"2020/11/03","11:30","0.289","0.402","-"
"2020/11/03","11:36","0.288","0.4","-"
"2020/11/03","11:42","0.287","0.401","-"
"2020/11/03","11:48","0.285","0.396","-"
"2020/11/03","11:54","0.284","0.395","-"
"2020/11/03","12:00","0.282","0.397","-"
"2020/11/03","12:06","0.28","0.397","-"
"2020/11/03","12:12","0.279","0.396","-"
"2020/11/03","12:18","0.277","0.394","-"
"2020/11/03","12:24","0.275","0.395","-"
"2020/11/03","12:30","0.273","0.386","-"
