"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/12/01","07:48","0.197","0.159","-"
"2020/12/01","07:54","0.198","0.158","-"
"2020/12/01","08:00","0.198","0.161","-"
"2020/12/01","08:06","0.199","0.159","-"
"2020/12/01","08:12","0.199","0.159","-"
"2020/12/01","08:18","0.2","0.16","-"
"2020/12/01","08:24","0.2","0.159","-"
"2020/12/01","08:30","0.2","0.159","-"
"2020/12/01","08:36","0.2","0.159","-"
"2020/12/01","08:42","0.2","0.157","-"
"2020/12/01","08:48","0.2","0.159","-"
"2020/12/01","08:54","0.2","0.157","-"
"2020/12/01","09:00","0.2","0.158","-"
"2020/12/01","09:06","0.199","0.155","-"
"2020/12/01","09:12","0.199","0.155","-"
"2020/12/01","09:18","0.199","0.154","-"
"2020/12/01","09:24","0.198","0.153","-"
"2020/12/01","09:30","0.198","0.152","-"
"2020/12/01","09:36","0.197","0.148","-"
"2020/12/01","09:42","0.196","0.151","-"
"2020/12/01","09:48","0.195","0.139","-"
"2020/12/01","09:54","0.194","0.147","-"
"2020/12/01","10:00","0.193","0.135","-"
"2020/12/01","10:06","0.192","0.145","-"
"2020/12/01","10:12","0.191","0.133","-"
"2020/12/01","10:18","0.189","0.138","-"
"2020/12/01","10:24","0.188","0.135","-"
"2020/12/01","10:30","0.186","0.134","-"
"2020/12/01","10:36","0.185","0.131","-"
"2020/12/01","10:42","0.183","0.127","-"
"2020/12/01","10:48","0.181","0.124","-"
"2020/12/01","10:54","0.18","0.122","-"
"2020/12/01","11:00","0.178","0.124","-"
"2020/12/01","11:06","0.176","0.121","-"
"2020/12/01","11:12","0.174","0.122","-"
"2020/12/01","11:18","0.171","0.12","-"
"2020/12/01","11:24","0.169","0.117","-"
"2020/12/01","11:30","0.167","0.116","-"
"2020/12/01","11:36","0.164","0.116","-"
"2020/12/01","11:42","0.162","0.114","-"
"2020/12/01","11:48","0.159","0.11","-"
"2020/12/01","11:54","0.157","0.108","-"
"2020/12/01","12:00","0.154","0.106","-"
"2020/12/01","12:06","0.152","0.105","-"
"2020/12/01","12:12","0.149","0.102","-"
"2020/12/01","12:18","0.146","0.102","-"
"2020/12/01","12:24","0.143","0.095","-"
"2020/12/01","12:30","0.14","0.095","-"
"2020/12/01","12:36","0.137","0.091","-"
"2020/12/01","12:42","0.134","0.089","-"
"2020/12/01","12:48","0.131","0.085","-"
"2020/12/01","12:54","0.128","0.082","-"
"2020/12/01","13:00","0.125","0.079","-"
"2020/12/01","13:06","0.121","0.075","-"
"2020/12/01","13:12","0.118","0.074","-"
"2020/12/01","13:18","0.115","0.075","-"
"2020/12/01","13:24","0.112","0.076","-"
"2020/12/01","13:30","0.108","0.075","-"
"2020/12/01","13:36","0.105","0.073","-"
"2020/12/01","13:42","0.101","0.073","-"
"2020/12/01","13:48","0.098","0.071","-"
"2020/12/01","13:54","0.095","0.071","-"
"2020/12/01","14:00","0.091","0.07","-"
"2020/12/01","14:06","0.088","0.068","-"
"2020/12/01","14:12","0.084","0.065","-"
"2020/12/01","14:18","0.081","0.061","-"
"2020/12/01","14:24","0.077","0.059","-"
"2020/12/01","14:30","0.074","0.054","-"
"2020/12/01","14:36","0.07","0.05","-"
"2020/12/01","14:42","0.067","0.048","-"
"2020/12/01","14:48","0.063","0.046","-"
"2020/12/01","14:54","0.06","0.043","-"
"2020/12/01","15:00","0.057","0.039","-"
"2020/12/01","15:06","0.053","0.037","-"
"2020/12/01","15:12","0.05","0.032","-"
"2020/12/01","15:18","0.046","0.027","-"
"2020/12/01","15:24","0.043","0.023","-"
"2020/12/01","15:30","0.04","0.019","-"
"2020/12/01","15:36","0.037","0.018","-"
"2020/12/01","15:42","0.033","0.014","-"
"2020/12/01","15:48","0.03","0.012","-"
"2020/12/01","15:54","0.027","0.009","-"
"2020/12/01","16:00","0.024","0.007","-"
"2020/12/01","16:06","0.021","0.005","-"
"2020/12/01","16:12","0.018","0.002","-"
"2020/12/01","16:18","0.015","0","-"
"2020/12/01","16:24","0.012","-0.004","-"
"2020/12/01","16:30","0.009","-0.007","-"
"2020/12/01","16:36","0.006","-0.011","-"
"2020/12/01","16:42","0.004","-0.012","-"
"2020/12/01","16:48","0.001","-0.017","-"
"2020/12/01","16:54","-0.001","-0.018","-"
"2020/12/01","17:00","-0.004","-0.022","-"
"2020/12/01","17:06","-0.006","-0.024","-"
"2020/12/01","17:12","-0.009","-0.03","-"
"2020/12/01","17:18","-0.011","-0.031","-"
"2020/12/01","17:24","-0.013","-0.033","-"
"2020/12/01","17:30","-0.015","-0.035","-"
"2020/12/01","17:36","-0.018","-0.037","-"
"2020/12/01","17:42","-0.02","-0.04","-"
"2020/12/01","17:48","-0.022","-0.042","-"
"2020/12/01","17:54","-0.023","-0.042","-"
"2020/12/01","18:00","-0.025","-0.044","-"
"2020/12/01","18:06","-0.027","-0.042","-"
"2020/12/01","18:12","-0.028","-0.043","-"
"2020/12/01","18:18","-0.03","-0.042","-"
"2020/12/01","18:24","-0.031","-0.047","-"
"2020/12/01","18:30","-0.033","-0.049","-"
"2020/12/01","18:36","-0.034","-0.051","-"
"2020/12/01","18:42","-0.035","-0.048","-"
"2020/12/01","18:48","-0.037","-0.054","-"
"2020/12/01","18:54","-0.038","-0.054","-"
"2020/12/01","19:00","-0.039","-0.054","-"
"2020/12/01","19:06","-0.039","-0.058","-"
"2020/12/01","19:12","-0.04","-0.062","-"
"2020/12/01","19:18","-0.041","-0.067","-"
"2020/12/01","19:24","-0.042","-0.073","-"
"2020/12/01","19:30","-0.042","-0.074","-"
"2020/12/01","19:36","-0.043","-0.08","-"
"2020/12/01","19:42","-0.043","-0.078","-"
"2020/12/01","19:48","-0.043","-0.084","-"
"2020/12/01","19:54","-0.043","-0.079","-"
"2020/12/01","20:00","-0.044","-0.069","-"
"2020/12/01","20:06","-0.044","-0.065","-"
"2020/12/01","20:12","-0.044","-0.062","-"
"2020/12/01","20:18","-0.043","-0.063","-"
"2020/12/01","20:24","-0.043","-0.064","-"
"2020/12/01","20:30","-0.043","-0.057","-"
"2020/12/01","20:36","-0.042","-0.054","-"
"2020/12/01","20:42","-0.042","-0.049","-"
"2020/12/01","20:48","-0.041","-0.049","-"
"2020/12/01","20:54","-0.04","-0.059","-"
"2020/12/01","21:00","-0.04","-0.052","-"
"2020/12/01","21:06","-0.039","-0.053","-"
"2020/12/01","21:12","-0.038","-0.05","-"
"2020/12/01","21:18","-0.037","-0.041","-"
"2020/12/01","21:24","-0.035","-0.045","-"
"2020/12/01","21:30","-0.034","-0.051","-"
"2020/12/01","21:36","-0.033","-0.041","-"
"2020/12/01","21:42","-0.031","-0.041","-"
"2020/12/01","21:48","-0.03","-0.035","-"
"2020/12/01","21:54","-0.028","-0.037","-"
"2020/12/01","22:00","-0.026","-0.041","-"
"2020/12/01","22:06","-0.024","-0.032","-"
"2020/12/01","22:12","-0.022","-0.027","-"
"2020/12/01","22:18","-0.02","-0.027","-"
"2020/12/01","22:24","-0.018","-0.024","-"
"2020/12/01","22:30","-0.016","-0.018","-"
"2020/12/01","22:36","-0.014","-0.016","-"
"2020/12/01","22:42","-0.011","-0.015","-"
"2020/12/01","22:48","-0.009","-0.013","-"
"2020/12/01","22:54","-0.006","-0.012","-"
"2020/12/01","23:00","-0.004","-0.011","-"
"2020/12/01","23:06","-0.001","-0.012","-"
"2020/12/01","23:12","0.002","-0.014","-"
"2020/12/01","23:18","0.004","-0.007","-"
"2020/12/01","23:24","0.007","-0.004","-"
"2020/12/01","23:30","0.01","-0.005","-"
"2020/12/01","23:36","0.013","-0.004","-"
"2020/12/01","23:42","0.016","0","-"
"2020/12/01","23:48","0.019","0.003","-"
"2020/12/01","23:54","0.022","0.006","-"
"2020/12/02","00:00","0.025","0.006","-"
"2020/12/02","00:06","0.029","0.008","-"
"2020/12/02","00:12","0.032","0.012","-"
"2020/12/02","00:18","0.035","0.012","-"
"2020/12/02","00:24","0.038","0.013","-"
"2020/12/02","00:30","0.041","0.018","-"
"2020/12/02","00:36","0.045","0.02","-"
"2020/12/02","00:42","0.048","0.026","-"
"2020/12/02","00:48","0.051","0.027","-"
"2020/12/02","00:54","0.054","0.031","-"
"2020/12/02","01:00","0.058","0.035","-"
"2020/12/02","01:06","0.061","0.038","-"
"2020/12/02","01:12","0.064","0.044","-"
"2020/12/02","01:18","0.067","0.048","-"
"2020/12/02","01:24","0.07","0.051","-"
"2020/12/02","01:30","0.073","0.053","-"
"2020/12/02","01:36","0.077","0.056","-"
"2020/12/02","01:42","0.08","0.06","-"
"2020/12/02","01:48","0.083","0.066","-"
"2020/12/02","01:54","0.086","0.068","-"
"2020/12/02","02:00","0.089","0.07","-"
"2020/12/02","02:06","0.092","0.073","-"
"2020/12/02","02:12","0.095","0.078","-"
"2020/12/02","02:18","0.097","0.081","-"
"2020/12/02","02:24","0.1","0.084","-"
"2020/12/02","02:30","0.103","0.088","-"
"2020/12/02","02:36","0.106","0.092","-"
"2020/12/02","02:42","0.108","0.094","-"
"2020/12/02","02:48","0.111","0.096","-"
"2020/12/02","02:54","0.114","0.1","-"
"2020/12/02","03:00","0.116","0.105","-"
"2020/12/02","03:06","0.119","0.112","-"
"2020/12/02","03:12","0.121","0.114","-"
"2020/12/02","03:18","0.123","0.118","-"
"2020/12/02","03:24","0.126","0.122","-"
"2020/12/02","03:30","0.128","0.126","-"
"2020/12/02","03:36","0.13","0.129","-"
"2020/12/02","03:42","0.133","0.132","-"
"2020/12/02","03:48","0.135","0.135","-"
"2020/12/02","03:54","0.137","0.138","-"
"2020/12/02","04:00","0.139","0.141","-"
"2020/12/02","04:06","0.141","0.143","-"
"2020/12/02","04:12","0.143","0.146","-"
"2020/12/02","04:18","0.145","0.15","-"
"2020/12/02","04:24","0.147","0.154","-"
"2020/12/02","04:30","0.149","0.158","-"
"2020/12/02","04:36","0.151","0.159","-"
"2020/12/02","04:42","0.153","0.16","-"
"2020/12/02","04:48","0.155","0.162","-"
"2020/12/02","04:54","0.157","0.166","-"
"2020/12/02","05:00","0.158","0.169","-"
"2020/12/02","05:06","0.16","0.174","-"
"2020/12/02","05:12","0.162","0.178","-"
"2020/12/02","05:18","0.164","0.18","-"
"2020/12/02","05:24","0.165","0.181","-"
"2020/12/02","05:30","0.167","0.184","-"
"2020/12/02","05:36","0.169","0.187","-"
"2020/12/02","05:42","0.17","0.189","-"
"2020/12/02","05:48","0.172","0.192","-"
"2020/12/02","05:54","0.173","0.196","-"
"2020/12/02","06:00","0.175","0.2","-"
"2020/12/02","06:06","0.177","0.2","-"
"2020/12/02","06:12","0.178","0.201","-"
"2020/12/02","06:18","0.18","0.202","-"
"2020/12/02","06:24","0.181","0.204","-"
"2020/12/02","06:30","0.182","0.204","-"
"2020/12/02","06:36","0.184","0.205","-"
"2020/12/02","06:42","0.185","0.206","-"
"2020/12/02","06:48","0.187","0.208","-"
"2020/12/02","06:54","0.188","0.209","-"
"2020/12/02","07:00","0.189","0.212","-"
"2020/12/02","07:06","0.19","0.214","-"
"2020/12/02","07:12","0.192","0.217","-"
"2020/12/02","07:18","0.193","0.22","-"
"2020/12/02","07:24","0.194","0.225","-"
"2020/12/02","07:30","0.195","0.227","-"
"2020/12/02","07:36","0.196","0.229","-"
"2020/12/02","07:42","0.197","0.231","-"
"2020/12/02","07:48","0.198","0.234","-"
"2020/12/02","07:54","0.199","0.237","-"
"2020/12/02","08:00","0.2","0.24","-"
"2020/12/02","08:06","0.2","0.244","-"
"2020/12/02","08:12","0.201","0.246","-"
"2020/12/02","08:18","0.202","0.246","-"
"2020/12/02","08:24","0.202","0.245","-"
"2020/12/02","08:30","0.203","0.245","-"
"2020/12/02","08:36","0.203","0.246","-"
"2020/12/02","08:42","0.204","0.248","-"
"2020/12/02","08:48","0.204","0.25","-"
"2020/12/02","08:54","0.205","0.25","-"
"2020/12/02","09:00","0.205","0.249","-"
"2020/12/02","09:06","0.205","0.248","-"
"2020/12/02","09:12","0.205","0.248","-"
"2020/12/02","09:18","0.205","-","-"
"2020/12/02","09:24","0.205","0.248","-"
"2020/12/02","09:30","0.205","0.248","-"
"2020/12/02","09:36","0.205","0.25","-"
"2020/12/02","09:42","0.204","0.25","-"
"2020/12/02","09:48","0.204","0.249","-"
"2020/12/02","09:54","0.204","0.247","-"
"2020/12/02","10:00","0.203","0.245","-"
"2020/12/02","10:06","0.203","0.244","-"
"2020/12/02","10:12","0.202","0.243","-"
"2020/12/02","10:18","0.201","0.242","-"
"2020/12/02","10:24","0.2","0.241","-"
"2020/12/02","10:30","0.199","0.237","-"
"2020/12/02","10:36","0.199","0.235","-"
"2020/12/02","10:42","0.197","0.234","-"
"2020/12/02","10:48","0.196","0.234","-"
"2020/12/02","10:54","0.195","0.234","-"
"2020/12/02","11:00","0.194","0.233","-"
"2020/12/02","11:06","0.192","0.232","-"
"2020/12/02","11:12","0.191","0.23","-"
"2020/12/02","11:18","0.189","0.229","-"
"2020/12/02","11:24","0.188","0.227","-"
"2020/12/02","11:30","0.186","0.224","-"
"2020/12/02","11:36","0.184","0.222","-"
"2020/12/02","11:42","0.182","0.223","-"
"2020/12/02","11:48","0.18","0.224","-"
"2020/12/02","11:54","0.178","0.222","-"
"2020/12/02","12:00","0.176","0.221","-"
"2020/12/02","12:06","0.174","0.219","-"
"2020/12/02","12:12","0.171","0.217","-"
"2020/12/02","12:18","0.169","0.214","-"
"2020/12/02","12:24","0.166","0.213","-"
"2020/12/02","12:30","0.164","0.212","-"
"2020/12/02","12:36","0.161","0.209","-"
"2020/12/02","12:42","0.158","0.207","-"
"2020/12/02","12:48","0.156","0.205","-"
"2020/12/02","12:54","0.153","0.202","-"
"2020/12/02","13:00","0.15","0.201","-"
"2020/12/02","13:06","0.147","0.199","-"
"2020/12/02","13:12","0.144","0.199","-"
"2020/12/02","13:18","0.141","0.194","-"
"2020/12/02","13:24","0.137","0.19","-"
"2020/12/02","13:30","0.134","0.186","-"
"2020/12/02","13:36","0.131","0.184","-"
"2020/12/02","13:42","0.127","0.18","-"
"2020/12/02","13:48","0.124","0.18","-"
"2020/12/02","13:54","0.121","0.18","-"
"2020/12/02","14:00","0.117","0.178","-"
"2020/12/02","14:06","0.113","0.178","-"
"2020/12/02","14:12","0.11","0.176","-"
"2020/12/02","14:18","0.106","0.174","-"
"2020/12/02","14:24","0.103","0.173","-"
"2020/12/02","14:30","0.099","0.172","-"
"2020/12/02","14:36","0.095","0.167","-"
"2020/12/02","14:42","0.092","0.162","-"
"2020/12/02","14:48","0.088","0.159","-"
"2020/12/02","14:54","0.084","0.156","-"
"2020/12/02","15:00","0.081","0.157","-"
"2020/12/02","15:06","0.077","0.151","-"
"2020/12/02","15:12","0.073","0.151","-"
"2020/12/02","15:18","0.069","0.143","-"
"2020/12/02","15:24","0.066","0.143","-"
"2020/12/02","15:30","0.062","0.14","-"
"2020/12/02","15:36","0.059","0.138","-"
"2020/12/02","15:42","0.055","0.135","-"
"2020/12/02","15:48","0.051","0.13","-"
"2020/12/02","15:54","0.048","0.125","-"
"2020/12/02","16:00","0.044","0.12","-"
"2020/12/02","16:06","0.041","0.116","-"
"2020/12/02","16:12","0.037","0.114","-"
"2020/12/02","16:18","0.034","0.111","-"
"2020/12/02","16:24","0.031","0.104","-"
"2020/12/02","16:30","0.027","0.099","-"
"2020/12/02","16:36","0.024","0.096","-"
"2020/12/02","16:42","0.021","0.095","-"
"2020/12/02","16:48","0.018","0.096","-"
"2020/12/02","16:54","0.015","0.089","-"
"2020/12/02","17:00","0.012","0.088","-"
"2020/12/02","17:06","0.009","0.084","-"
"2020/12/02","17:12","0.006","0.083","-"
"2020/12/02","17:18","0.003","0.081","-"
"2020/12/02","17:24","0","0.081","-"
"2020/12/02","17:30","-0.002","0.076","-"
"2020/12/02","17:36","-0.005","0.071","-"
"2020/12/02","17:42","-0.007","0.067","-"
"2020/12/02","17:48","-0.01","0.065","-"
"2020/12/02","17:54","-0.012","0.067","-"
"2020/12/02","18:00","-0.015","0.063","-"
"2020/12/02","18:06","-0.017","0.058","-"
"2020/12/02","18:12","-0.019","0.053","-"
"2020/12/02","18:18","-0.021","0.047","-"
"2020/12/02","18:24","-0.023","0.046","-"
"2020/12/02","18:30","-0.025","0.043","-"
"2020/12/02","18:36","-0.027","0.043","-"
"2020/12/02","18:42","-0.029","0.038","-"
"2020/12/02","18:48","-0.031","0.036","-"
"2020/12/02","18:54","-0.033","0.035","-"
"2020/12/02","19:00","-0.035","0.033","-"
"2020/12/02","19:06","-0.036","0.029","-"
"2020/12/02","19:12","-0.038","0.026","-"
"2020/12/02","19:18","-0.039","0.029","-"
"2020/12/02","19:24","-0.041","0.029","-"
"2020/12/02","19:30","-0.042","0.028","-"
"2020/12/02","19:36","-0.043","0.024","-"
"2020/12/02","19:42","-0.044","0.023","-"
"2020/12/02","19:48","-0.045","0.021","-"
"2020/12/02","19:54","-0.047","0.024","-"
"2020/12/02","20:00","-0.047","0.023","-"
"2020/12/02","20:06","-0.048","0.019","-"
"2020/12/02","20:12","-0.049","0.018","-"
"2020/12/02","20:18","-0.05","0.007","-"
"2020/12/02","20:24","-0.051","0.011","-"
"2020/12/02","20:30","-0.051","0.006","-"
"2020/12/02","20:36","-0.052","0.005","-"
"2020/12/02","20:42","-0.052","0.009","-"
"2020/12/02","20:48","-0.052","0.002","-"
"2020/12/02","20:54","-0.052","0.008","-"
"2020/12/02","21:00","-0.053","0.009","-"
"2020/12/02","21:06","-0.053","0.008","-"
"2020/12/02","21:12","-0.052","0.005","-"
"2020/12/02","21:18","-0.052","0.001","-"
"2020/12/02","21:24","-0.052","-0.003","-"
"2020/12/02","21:30","-0.052","-0.005","-"
"2020/12/02","21:36","-0.051","-0.002","-"
"2020/12/02","21:42","-0.05","-0.004","-"
"2020/12/02","21:48","-0.05","0.005","-"
"2020/12/02","21:54","-0.049","0.008","-"
"2020/12/02","22:00","-0.048","0.007","-"
"2020/12/02","22:06","-0.047","0.008","-"
"2020/12/02","22:12","-0.046","0.014","-"
"2020/12/02","22:18","-0.044","0.023","-"
"2020/12/02","22:24","-0.043","0.021","-"
"2020/12/02","22:30","-0.041","0.024","-"
"2020/12/02","22:36","-0.04","0.025","-"
"2020/12/02","22:42","-0.038","0.029","-"
"2020/12/02","22:48","-0.036","0.03","-"
"2020/12/02","22:54","-0.034","0.037","-"
"2020/12/02","23:00","-0.032","0.045","-"
"2020/12/02","23:06","-0.03","0.051","-"
"2020/12/02","23:12","-0.028","0.054","-"
"2020/12/02","23:18","-0.026","0.056","-"
"2020/12/02","23:24","-0.023","0.057","-"
"2020/12/02","23:30","-0.021","0.059","-"
"2020/12/02","23:36","-0.018","0.062","-"
"2020/12/02","23:42","-0.015","0.066","-"
"2020/12/02","23:48","-0.013","0.071","-"
"2020/12/02","23:54","-0.01","0.073","-"
"2020/12/03","00:00","-0.007","0.076","-"
"2020/12/03","00:06","-0.004","0.08","-"
"2020/12/03","00:12","-0.001","0.084","-"
"2020/12/03","00:18","0.002","0.085","-"
"2020/12/03","00:24","0.005","0.09","-"
"2020/12/03","00:30","0.009","0.094","-"
"2020/12/03","00:36","0.012","0.097","-"
"2020/12/03","00:42","0.015","0.102","-"
"2020/12/03","00:48","0.019","0.107","-"
"2020/12/03","00:54","0.022","0.113","-"
"2020/12/03","01:00","0.025","0.122","-"
"2020/12/03","01:06","0.029","0.137","-"
"2020/12/03","01:12","0.032","0.152","-"
"2020/12/03","01:18","0.035","0.164","-"
"2020/12/03","01:24","0.039","0.166","-"
"2020/12/03","01:30","0.042","0.156","-"
"2020/12/03","01:36","0.046","0.163","-"
"2020/12/03","01:42","0.049","0.168","-"
"2020/12/03","01:48","0.052","0.172","-"
"2020/12/03","01:54","0.056","0.175","-"
"2020/12/03","02:00","0.059","0.168","-"
"2020/12/03","02:06","0.062","0.169","-"
"2020/12/03","02:12","0.066","0.168","-"
"2020/12/03","02:18","0.069","0.16","-"
"2020/12/03","02:24","0.072","0.158","-"
"2020/12/03","02:30","0.075","0.158","-"
"2020/12/03","02:36","0.079","0.16","-"
"2020/12/03","02:42","0.082","0.159","-"
"2020/12/03","02:48","0.085","0.156","-"
"2020/12/03","02:54","0.088","0.16","-"
"2020/12/03","03:00","0.091","0.167","-"
"2020/12/03","03:06","0.094","0.172","-"
"2020/12/03","03:12","0.097","0.173","-"
"2020/12/03","03:18","0.1","0.175","-"
"2020/12/03","03:24","0.103","0.179","-"
"2020/12/03","03:30","0.105","0.185","-"
"2020/12/03","03:36","0.108","0.189","-"
"2020/12/03","03:42","0.111","0.189","-"
"2020/12/03","03:48","0.114","0.195","-"
"2020/12/03","03:54","0.117","0.198","-"
"2020/12/03","04:00","0.119","0.203","-"
"2020/12/03","04:06","0.122","0.204","-"
"2020/12/03","04:12","0.124","0.208","-"
"2020/12/03","04:18","0.127","0.211","-"
"2020/12/03","04:24","0.129","0.214","-"
"2020/12/03","04:30","0.132","0.219","-"
"2020/12/03","04:36","0.134","0.228","-"
"2020/12/03","04:42","0.137","0.232","-"
"2020/12/03","04:48","0.139","0.235","-"
"2020/12/03","04:54","0.142","0.233","-"
"2020/12/03","05:00","0.144","0.237","-"
"2020/12/03","05:06","0.146","0.239","-"
"2020/12/03","05:12","0.148","0.237","-"
"2020/12/03","05:18","0.151","0.24","-"
"2020/12/03","05:24","0.153","0.242","-"
"2020/12/03","05:30","0.155","0.252","-"
"2020/12/03","05:36","0.157","0.258","-"
"2020/12/03","05:42","0.159","0.255","-"
"2020/12/03","05:48","0.161","0.248","-"
"2020/12/03","05:54","0.163","0.254","-"
"2020/12/03","06:00","0.165","0.26","-"
"2020/12/03","06:06","0.167","0.261","-"
"2020/12/03","06:12","0.169","0.252","-"
"2020/12/03","06:18","0.171","0.251","-"
"2020/12/03","06:24","0.173","0.255","-"
"2020/12/03","06:30","0.175","0.268","-"
"2020/12/03","06:36","0.177","0.271","-"
"2020/12/03","06:42","0.178","0.274","-"
"2020/12/03","06:48","0.18","0.278","-"
"2020/12/03","06:54","0.182","0.283","-"
"2020/12/03","07:00","0.183","0.286","-"
"2020/12/03","07:06","0.185","0.292","-"
"2020/12/03","07:12","0.186","0.291","-"
"2020/12/03","07:18","0.188","0.285","-"
"2020/12/03","07:24","0.189","0.284","-"
"2020/12/03","07:30","0.191","0.281","-"
"2020/12/03","07:36","0.192","0.286","-"
"2020/12/03","07:42","0.193","0.284","-"
"2020/12/03","07:48","0.194","0.286","-"
"2020/12/03","07:54","0.196","0.288","-"
"2020/12/03","08:00","0.197","0.289","-"
"2020/12/03","08:06","0.198","0.278","-"
"2020/12/03","08:12","0.199","0.265","-"
"2020/12/03","08:18","0.2","0.253","-"
"2020/12/03","08:24","0.201","0.244","-"
"2020/12/03","08:30","0.201","0.253","-"
"2020/12/03","08:36","0.202","0.258","-"
"2020/12/03","08:42","0.203","0.245","-"
"2020/12/03","08:48","0.204","0.244","-"
"2020/12/03","08:54","0.204","0.239","-"
"2020/12/03","09:00","0.205","0.24","-"
"2020/12/03","09:06","0.205","0.231","-"
"2020/12/03","09:12","0.206","0.229","-"
"2020/12/03","09:18","0.206","0.241","-"
"2020/12/03","09:24","0.206","0.243","-"
"2020/12/03","09:30","0.207","0.241","-"
"2020/12/03","09:36","0.207","0.238","-"
"2020/12/03","09:42","0.207","0.247","-"
"2020/12/03","09:48","0.207","0.257","-"
"2020/12/03","09:54","0.207","0.259","-"
"2020/12/03","10:00","0.207","0.263","-"
"2020/12/03","10:06","0.207","0.259","-"
"2020/12/03","10:12","0.207","0.254","-"
"2020/12/03","10:18","0.207","0.256","-"
"2020/12/03","10:24","0.206","0.257","-"
"2020/12/03","10:30","0.206","0.263","-"
"2020/12/03","10:36","0.206","0.274","-"
"2020/12/03","10:42","0.205","0.274","-"
"2020/12/03","10:48","0.205","0.268","-"
"2020/12/03","10:54","0.204","0.258","-"
"2020/12/03","11:00","0.204","0.258","-"
"2020/12/03","11:06","0.203","0.26","-"
"2020/12/03","11:12","0.202","0.259","-"
"2020/12/03","11:18","0.201","0.259","-"
"2020/12/03","11:24","0.2","0.255","-"
"2020/12/03","11:30","0.199","0.25","-"
