"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2020/07/01","18:42","0.178","0.358","-"
"2020/07/01","18:48","0.179","0.357","-"
"2020/07/01","18:54","0.18","0.352","-"
"2020/07/01","19:00","0.181","0.366","-"
"2020/07/01","19:06","0.182","0.365","-"
"2020/07/01","19:12","0.183","0.36","-"
"2020/07/01","19:18","0.184","0.362","-"
"2020/07/01","19:24","0.185","0.368","-"
"2020/07/01","19:30","0.185","0.369","-"
"2020/07/01","19:36","0.186","0.37","-"
"2020/07/01","19:42","0.186","0.367","-"
"2020/07/01","19:48","0.187","0.367","-"
"2020/07/01","19:54","0.187","0.371","-"
"2020/07/01","20:00","0.187","0.368","-"
"2020/07/01","20:06","0.187","0.367","-"
"2020/07/01","20:12","0.187","0.369","-"
"2020/07/01","20:18","0.187","0.368","-"
"2020/07/01","20:24","0.187","0.367","-"
"2020/07/01","20:30","0.186","0.367","-"
"2020/07/01","20:36","0.186","0.363","-"
"2020/07/01","20:42","0.185","0.36","-"
"2020/07/01","20:48","0.185","0.364","-"
"2020/07/01","20:54","0.184","0.363","-"
"2020/07/01","21:00","0.183","0.362","-"
"2020/07/01","21:06","0.182","0.359","-"
"2020/07/01","21:12","0.181","0.358","-"
"2020/07/01","21:18","0.179","0.354","-"
"2020/07/01","21:24","0.178","0.355","-"
"2020/07/01","21:30","0.177","0.354","-"
"2020/07/01","21:36","0.175","0.351","-"
"2020/07/01","21:42","0.174","0.355","-"
"2020/07/01","21:48","0.172","0.347","-"
"2020/07/01","21:54","0.17","0.343","-"
"2020/07/01","22:00","0.168","0.34","-"
"2020/07/01","22:06","0.166","0.339","-"
"2020/07/01","22:12","0.164","0.34","-"
"2020/07/01","22:18","0.162","0.34","-"
"2020/07/01","22:24","0.16","0.336","-"
"2020/07/01","22:30","0.158","0.332","-"
"2020/07/01","22:36","0.156","0.329","-"
"2020/07/01","22:42","0.153","0.325","-"
"2020/07/01","22:48","0.151","0.325","-"
"2020/07/01","22:54","0.149","0.318","-"
"2020/07/01","23:00","0.146","0.321","-"
"2020/07/01","23:06","0.144","0.316","-"
"2020/07/01","23:12","0.142","0.313","-"
"2020/07/01","23:18","0.139","0.311","-"
"2020/07/01","23:24","0.137","0.312","-"
"2020/07/01","23:30","0.134","0.303","-"
"2020/07/01","23:36","0.132","0.3","-"
"2020/07/01","23:42","0.129","0.3","-"
"2020/07/01","23:48","0.126","0.296","-"
"2020/07/01","23:54","0.124","0.297","-"
"2020/07/02","00:00","0.121","0.291","-"
"2020/07/02","00:06","0.119","0.289","-"
"2020/07/02","00:12","0.116","0.287","-"
"2020/07/02","00:18","0.113","0.287","-"
"2020/07/02","00:24","0.111","0.281","-"
"2020/07/02","00:30","0.108","0.281","-"
"2020/07/02","00:36","0.105","0.277","-"
"2020/07/02","00:42","0.103","0.277","-"
"2020/07/02","00:48","0.1","0.274","-"
"2020/07/02","00:54","0.097","0.272","-"
"2020/07/02","01:00","0.095","0.27","-"
"2020/07/02","01:06","0.092","0.268","-"
"2020/07/02","01:12","0.089","0.261","-"
"2020/07/02","01:18","0.086","0.265","-"
"2020/07/02","01:24","0.084","0.258","-"
"2020/07/02","01:30","0.081","0.262","-"
"2020/07/02","01:36","0.078","0.256","-"
"2020/07/02","01:42","0.075","0.251","-"
"2020/07/02","01:48","0.072","0.25","-"
"2020/07/02","01:54","0.069","0.247","-"
"2020/07/02","02:00","0.066","0.246","-"
"2020/07/02","02:06","0.064","0.241","-"
"2020/07/02","02:12","0.061","0.237","-"
"2020/07/02","02:18","0.058","0.235","-"
"2020/07/02","02:24","0.055","0.231","-"
"2020/07/02","02:30","0.052","0.227","-"
"2020/07/02","02:36","0.049","0.224","-"
"2020/07/02","02:42","0.046","0.222","-"
"2020/07/02","02:48","0.043","0.22","-"
"2020/07/02","02:54","0.04","0.219","-"
"2020/07/02","03:00","0.037","0.217","-"
"2020/07/02","03:06","0.034","0.213","-"
"2020/07/02","03:12","0.031","0.213","-"
"2020/07/02","03:18","0.028","0.205","-"
"2020/07/02","03:24","0.026","0.209","-"
"2020/07/02","03:30","0.023","0.201","-"
"2020/07/02","03:36","0.02","0.207","-"
"2020/07/02","03:42","0.017","0.197","-"
"2020/07/02","03:48","0.015","0.194","-"
"2020/07/02","03:54","0.012","0.193","-"
"2020/07/02","04:00","0.009","0.19","-"
"2020/07/02","04:06","0.007","0.186","-"
"2020/07/02","04:12","0.005","0.184","-"
"2020/07/02","04:18","0.002","0.183","-"
"2020/07/02","04:24","0","0.181","-"
"2020/07/02","04:30","-0.002","0.176","-"
"2020/07/02","04:36","-0.004","0.169","-"
"2020/07/02","04:42","-0.006","0.168","-"
"2020/07/02","04:48","-0.008","0.168","-"
"2020/07/02","04:54","-0.01","0.166","-"
"2020/07/02","05:00","-0.011","0.163","-"
"2020/07/02","05:06","-0.013","0.162","-"
"2020/07/02","05:12","-0.014","0.159","-"
"2020/07/02","05:18","-0.015","0.155","-"
"2020/07/02","05:24","-0.016","0.152","-"
"2020/07/02","05:30","-0.017","0.149","-"
"2020/07/02","05:36","-0.018","0.146","-"
"2020/07/02","05:42","-0.018","0.144","-"
"2020/07/02","05:48","-0.019","0.141","-"
"2020/07/02","05:54","-0.019","0.139","-"
"2020/07/02","06:00","-0.019","0.134","-"
"2020/07/02","06:06","-0.019","0.134","-"
"2020/07/02","06:12","-0.019","0.133","-"
"2020/07/02","06:18","-0.019","0.131","-"
"2020/07/02","06:24","-0.019","0.131","-"
"2020/07/02","06:30","-0.018","0.133","-"
"2020/07/02","06:36","-0.018","0.128","-"
"2020/07/02","06:42","-0.017","0.126","-"
"2020/07/02","06:48","-0.016","0.125","-"
"2020/07/02","06:54","-0.015","0.123","-"
"2020/07/02","07:00","-0.014","0.125","-"
"2020/07/02","07:06","-0.012","0.124","-"
"2020/07/02","07:12","-0.011","0.126","-"
"2020/07/02","07:18","-0.009","0.128","-"
"2020/07/02","07:24","-0.008","0.131","-"
"2020/07/02","07:30","-0.006","0.134","-"
"2020/07/02","07:36","-0.004","0.136","-"
"2020/07/02","07:42","-0.003","0.137","-"
"2020/07/02","07:48","-0.001","0.139","-"
"2020/07/02","07:54","0.001","0.144","-"
"2020/07/02","08:00","0.003","0.147","-"
"2020/07/02","08:06","0.005","0.147","-"
"2020/07/02","08:12","0.007","0.15","-"
"2020/07/02","08:18","0.01","0.153","-"
"2020/07/02","08:24","0.012","0.155","-"
"2020/07/02","08:30","0.014","0.155","-"
"2020/07/02","08:36","0.016","0.158","-"
"2020/07/02","08:42","0.019","0.161","-"
"2020/07/02","08:48","0.021","0.163","-"
"2020/07/02","08:54","0.023","0.165","-"
"2020/07/02","09:00","0.025","0.164","-"
"2020/07/02","09:06","0.028","0.164","-"
"2020/07/02","09:12","0.03","0.17","-"
"2020/07/02","09:18","0.032","0.174","-"
"2020/07/02","09:24","0.035","0.175","-"
"2020/07/02","09:30","0.037","0.177","-"
"2020/07/02","09:36","0.039","0.183","-"
"2020/07/02","09:42","0.041","0.188","-"
"2020/07/02","09:48","0.043","0.191","-"
"2020/07/02","09:54","0.046","0.191","-"
"2020/07/02","10:00","0.048","0.193","-"
"2020/07/02","10:06","0.05","0.197","-"
"2020/07/02","10:12","0.052","0.199","-"
"2020/07/02","10:18","0.054","0.203","-"
"2020/07/02","10:24","0.056","0.206","-"
"2020/07/02","10:30","0.058","0.209","-"
"2020/07/02","10:36","0.06","0.21","-"
"2020/07/02","10:42","0.062","0.209","-"
"2020/07/02","10:48","0.064","0.212","-"
"2020/07/02","10:54","0.066","0.217","-"
"2020/07/02","11:00","0.068","0.218","-"
"2020/07/02","11:06","0.07","0.22","-"
"2020/07/02","11:12","0.072","0.221","-"
"2020/07/02","11:18","0.074","0.222","-"
"2020/07/02","11:24","0.075","0.223","-"
"2020/07/02","11:30","0.077","0.226","-"
"2020/07/02","11:36","0.079","0.227","-"
"2020/07/02","11:42","0.081","0.23","-"
"2020/07/02","11:48","0.083","0.233","-"
"2020/07/02","11:54","0.085","0.236","-"
"2020/07/02","12:00","0.087","0.24","-"
"2020/07/02","12:06","0.088","0.243","-"
"2020/07/02","12:12","0.09","0.246","-"
"2020/07/02","12:18","0.092","0.252","-"
"2020/07/02","12:24","0.094","0.242","-"
"2020/07/02","12:30","0.096","0.251","-"
"2020/07/02","12:36","0.097","0.247","-"
"2020/07/02","12:42","0.099","0.262","-"
"2020/07/02","12:48","0.101","0.257","-"
"2020/07/02","12:54","0.103","0.256","-"
"2020/07/02","13:00","0.105","0.258","-"
"2020/07/02","13:06","0.106","0.261","-"
"2020/07/02","13:12","0.108","0.261","-"
"2020/07/02","13:18","0.11","0.262","-"
"2020/07/02","13:24","0.112","0.266","-"
"2020/07/02","13:30","0.114","0.265","-"
"2020/07/02","13:36","0.116","0.267","-"
"2020/07/02","13:42","0.117","0.263","-"
"2020/07/02","13:48","0.119","0.272","-"
"2020/07/02","13:54","0.121","0.265","-"
"2020/07/02","14:00","0.123","0.271","-"
"2020/07/02","14:06","0.125","0.271","-"
"2020/07/02","14:12","0.126","0.272","-"
"2020/07/02","14:18","0.128","0.274","-"
"2020/07/02","14:24","0.13","0.27","-"
"2020/07/02","14:30","0.132","0.27","-"
"2020/07/02","14:36","0.133","0.273","-"
"2020/07/02","14:42","0.135","0.276","-"
"2020/07/02","14:48","0.137","0.276","-"
"2020/07/02","14:54","0.139","0.278","-"
"2020/07/02","15:00","0.14","0.276","-"
"2020/07/02","15:06","0.142","0.281","-"
"2020/07/02","15:12","0.144","0.277","-"
"2020/07/02","15:18","0.146","0.279","-"
"2020/07/02","15:24","0.147","0.276","-"
"2020/07/02","15:30","0.149","0.282","-"
"2020/07/02","15:36","0.151","0.286","-"
"2020/07/02","15:42","0.152","0.284","-"
"2020/07/02","15:48","0.154","0.288","-"
"2020/07/02","15:54","0.156","0.289","-"
"2020/07/02","16:00","0.157","0.289","-"
"2020/07/02","16:06","0.159","0.291","-"
"2020/07/02","16:12","0.161","0.294","-"
"2020/07/02","16:18","0.162","0.301","-"
"2020/07/02","16:24","0.164","0.298","-"
"2020/07/02","16:30","0.165","0.299","-"
"2020/07/02","16:36","0.167","0.303","-"
"2020/07/02","16:42","0.169","0.302","-"
"2020/07/02","16:48","0.17","0.304","-"
"2020/07/02","16:54","0.172","0.301","-"
"2020/07/02","17:00","0.174","0.309","-"
"2020/07/02","17:06","0.175","0.313","-"
"2020/07/02","17:12","0.177","0.312","-"
"2020/07/02","17:18","0.178","0.316","-"
"2020/07/02","17:24","0.18","0.315","-"
"2020/07/02","17:30","0.182","0.321","-"
"2020/07/02","17:36","0.183","0.321","-"
"2020/07/02","17:42","0.185","0.32","-"
"2020/07/02","17:48","0.186","0.321","-"
"2020/07/02","17:54","0.188","0.328","-"
"2020/07/02","18:00","0.189","0.323","-"
"2020/07/02","18:06","0.191","0.323","-"
"2020/07/02","18:12","0.192","0.322","-"
"2020/07/02","18:18","0.194","0.327","-"
"2020/07/02","18:24","0.195","0.327","-"
"2020/07/02","18:30","0.196","0.334","-"
"2020/07/02","18:36","0.198","0.333","-"
"2020/07/02","18:42","0.199","0.337","-"
"2020/07/02","18:48","0.2","0.339","-"
"2020/07/02","18:54","0.201","0.334","-"
"2020/07/02","19:00","0.202","0.333","-"
"2020/07/02","19:06","0.203","0.33","-"
"2020/07/02","19:12","0.204","0.33","-"
"2020/07/02","19:18","0.205","0.337","-"
"2020/07/02","19:24","0.206","0.339","-"
"2020/07/02","19:30","0.207","0.335","-"
"2020/07/02","19:36","0.207","0.336","-"
"2020/07/02","19:42","0.208","0.34","-"
"2020/07/02","19:48","0.208","0.34","-"
"2020/07/02","19:54","0.208","0.335","-"
"2020/07/02","20:00","0.209","0.334","-"
"2020/07/02","20:06","0.209","0.337","-"
"2020/07/02","20:12","0.209","0.338","-"
"2020/07/02","20:18","0.209","0.342","-"
"2020/07/02","20:24","0.209","0.338","-"
"2020/07/02","20:30","0.208","0.336","-"
"2020/07/02","20:36","0.208","0.332","-"
"2020/07/02","20:42","0.207","0.338","-"
"2020/07/02","20:48","0.207","0.339","-"
"2020/07/02","20:54","0.206","0.337","-"
"2020/07/02","21:00","0.205","0.339","-"
"2020/07/02","21:06","0.204","0.331","-"
"2020/07/02","21:12","0.203","0.331","-"
"2020/07/02","21:18","0.202","0.326","-"
"2020/07/02","21:24","0.2","0.327","-"
"2020/07/02","21:30","0.199","0.329","-"
"2020/07/02","21:36","0.197","0.33","-"
"2020/07/02","21:42","0.195","0.326","-"
"2020/07/02","21:48","0.194","0.324","-"
"2020/07/02","21:54","0.192","0.33","-"
"2020/07/02","22:00","0.19","0.321","-"
"2020/07/02","22:06","0.188","0.321","-"
"2020/07/02","22:12","0.185","0.313","-"
"2020/07/02","22:18","0.183","0.312","-"
"2020/07/02","22:24","0.181","0.313","-"
"2020/07/02","22:30","0.178","0.31","-"
"2020/07/02","22:36","0.176","0.307","-"
"2020/07/02","22:42","0.173","0.306","-"
"2020/07/02","22:48","0.17","0.305","-"
"2020/07/02","22:54","0.168","0.302","-"
"2020/07/02","23:00","0.165","0.302","-"
"2020/07/02","23:06","0.162","0.297","-"
"2020/07/02","23:12","0.159","0.294","-"
"2020/07/02","23:18","0.156","0.292","-"
"2020/07/02","23:24","0.153","0.285","-"
"2020/07/02","23:30","0.15","0.281","-"
"2020/07/02","23:36","0.147","0.278","-"
"2020/07/02","23:42","0.144","0.271","-"
"2020/07/02","23:48","0.141","0.27","-"
"2020/07/02","23:54","0.138","0.269","-"
"2020/07/03","00:00","0.134","0.265","-"
"2020/07/03","00:06","0.131","0.26","-"
"2020/07/03","00:12","0.128","0.26","-"
"2020/07/03","00:18","0.125","0.255","-"
"2020/07/03","00:24","0.122","0.251","-"
"2020/07/03","00:30","0.118","0.246","-"
"2020/07/03","00:36","0.115","0.243","-"
"2020/07/03","00:42","0.112","0.243","-"
"2020/07/03","00:48","0.108","0.237","-"
"2020/07/03","00:54","0.105","0.235","-"
"2020/07/03","01:00","0.102","0.229","-"
"2020/07/03","01:06","0.099","0.224","-"
"2020/07/03","01:12","0.095","0.224","-"
"2020/07/03","01:18","0.092","0.218","-"
"2020/07/03","01:24","0.089","0.213","-"
"2020/07/03","01:30","0.085","0.209","-"
"2020/07/03","01:36","0.082","0.205","-"
"2020/07/03","01:42","0.079","0.2","-"
"2020/07/03","01:48","0.075","0.2","-"
"2020/07/03","01:54","0.072","0.191","-"
"2020/07/03","02:00","0.068","0.189","-"
"2020/07/03","02:06","0.065","0.184","-"
"2020/07/03","02:12","0.062","0.181","-"
"2020/07/03","02:18","0.058","0.177","-"
"2020/07/03","02:24","0.055","0.174","-"
"2020/07/03","02:30","0.052","0.172","-"
"2020/07/03","02:36","0.048","0.167","-"
"2020/07/03","02:42","0.045","0.164","-"
"2020/07/03","02:48","0.041","0.162","-"
"2020/07/03","02:54","0.038","0.159","-"
"2020/07/03","03:00","0.035","0.156","-"
"2020/07/03","03:06","0.031","0.151","-"
"2020/07/03","03:12","0.028","0.148","-"
"2020/07/03","03:18","0.025","0.145","-"
"2020/07/03","03:24","0.021","0.141","-"
"2020/07/03","03:30","0.018","0.135","-"
"2020/07/03","03:36","0.015","0.134","-"
"2020/07/03","03:42","0.011","0.13","-"
"2020/07/03","03:48","0.008","0.127","-"
"2020/07/03","03:54","0.005","0.124","-"
"2020/07/03","04:00","0.002","0.122","-"
"2020/07/03","04:06","-0.001","0.12","-"
"2020/07/03","04:12","-0.004","0.116","-"
"2020/07/03","04:18","-0.007","0.114","-"
"2020/07/03","04:24","-0.01","0.114","-"
"2020/07/03","04:30","-0.013","0.112","-"
"2020/07/03","04:36","-0.016","0.11","-"
"2020/07/03","04:42","-0.019","0.108","-"
"2020/07/03","04:48","-0.021","0.104","-"
"2020/07/03","04:54","-0.024","0.101","-"
"2020/07/03","05:00","-0.026","0.098","-"
"2020/07/03","05:06","-0.029","0.095","-"
"2020/07/03","05:12","-0.031","0.094","-"
"2020/07/03","05:18","-0.033","0.092","-"
"2020/07/03","05:24","-0.035","0.09","-"
"2020/07/03","05:30","-0.037","0.087","-"
"2020/07/03","05:36","-0.039","0.083","-"
"2020/07/03","05:42","-0.04","0.081","-"
"2020/07/03","05:48","-0.042","0.08","-"
"2020/07/03","05:54","-0.043","0.077","-"
"2020/07/03","06:00","-0.045","0.074","-"
"2020/07/03","06:06","-0.046","0.07","-"
"2020/07/03","06:12","-0.047","0.067","-"
"2020/07/03","06:18","-0.047","0.064","-"
"2020/07/03","06:24","-0.048","0.061","-"
"2020/07/03","06:30","-0.049","0.06","-"
"2020/07/03","06:36","-0.049","0.059","-"
"2020/07/03","06:42","-0.049","0.058","-"
"2020/07/03","06:48","-0.049","0.057","-"
"2020/07/03","06:54","-0.049","0.057","-"
"2020/07/03","07:00","-0.049","0.055","-"
"2020/07/03","07:06","-0.049","0.053","-"
"2020/07/03","07:12","-0.048","0.053","-"
"2020/07/03","07:18","-0.047","0.052","-"
"2020/07/03","07:24","-0.047","0.051","-"
"2020/07/03","07:30","-0.046","0.051","-"
"2020/07/03","07:36","-0.044","0.051","-"
"2020/07/03","07:42","-0.043","0.052","-"
"2020/07/03","07:48","-0.042","0.052","-"
"2020/07/03","07:54","-0.04","0.053","-"
"2020/07/03","08:00","-0.039","0.055","-"
"2020/07/03","08:06","-0.037","0.057","-"
"2020/07/03","08:12","-0.035","0.058","-"
"2020/07/03","08:18","-0.033","0.061","-"
"2020/07/03","08:24","-0.031","0.063","-"
"2020/07/03","08:30","-0.029","0.067","-"
"2020/07/03","08:36","-0.027","0.068","-"
"2020/07/03","08:42","-0.025","0.07","-"
"2020/07/03","08:48","-0.023","0.072","-"
"2020/07/03","08:54","-0.02","0.076","-"
"2020/07/03","09:00","-0.018","0.08","-"
"2020/07/03","09:06","-0.015","0.084","-"
"2020/07/03","09:12","-0.013","0.086","-"
"2020/07/03","09:18","-0.01","0.089","-"
"2020/07/03","09:24","-0.007","0.093","-"
"2020/07/03","09:30","-0.005","0.095","-"
"2020/07/03","09:36","-0.002","0.098","-"
"2020/07/03","09:42","0.001","0.1","-"
"2020/07/03","09:48","0.004","0.104","-"
"2020/07/03","09:54","0.007","0.108","-"
"2020/07/03","10:00","0.009","0.11","-"
"2020/07/03","10:06","0.012","0.112","-"
"2020/07/03","10:12","0.015","0.114","-"
"2020/07/03","10:18","0.018","0.118","-"
"2020/07/03","10:24","0.021","0.122","-"
"2020/07/03","10:30","0.024","0.125","-"
"2020/07/03","10:36","0.026","0.13","-"
"2020/07/03","10:42","0.029","0.134","-"
"2020/07/03","10:48","0.032","0.137","-"
"2020/07/03","10:54","0.035","0.139","-"
"2020/07/03","11:00","0.038","0.141","-"
"2020/07/03","11:06","0.04","0.143","-"
"2020/07/03","11:12","0.043","0.147","-"
"2020/07/03","11:18","0.046","0.15","-"
"2020/07/03","11:24","0.049","0.154","-"
"2020/07/03","11:30","0.051","0.156","-"
"2020/07/03","11:36","0.054","0.159","-"
"2020/07/03","11:42","0.057","0.163","-"
"2020/07/03","11:48","0.059","0.167","-"
"2020/07/03","11:54","0.062","0.169","-"
"2020/07/03","12:00","0.065","0.173","-"
